cell_id,city,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31
88268cda35fffff,Denver,-0.086858936,0.26595065,0.04035607,-0.02872619,0.12325618,-0.06805716,0.035576537,0.21027091,0.21325694,-0.0806685,0.012469487,0.025910232,-0.24652094,0.18002145,-0.2189818,0.017057668,-0.063508175,-0.061217844,-0.055403903,0.16933872,0.042236716,-0.175863,0.01602618,-0.10302396,-0.22832148,-0.20125832,0.20524614,0.33732176,0.4249392,0.18974599,-0.2958984,-0.15473405
88268cda37fffff,Denver,-0.07436965,0.25867435,0.045036774,-0.048547722,0.14119303,-0.06903701,0.025390623,0.21174134,0.2117806,-0.09301354,0.004222003,0.03344478,-0.25292447,0.17763443,-0.20667595,0.018240318,-0.025651919,-0.083578914,-0.052225716,0.16769345,0.03510914,-0.17636655,0.0067244098,-0.09728076,-0.24673526,-0.19140525,0.20623451,0.3474372,0.4161655,0.17707357,-0.30234683,-0.15072781
88268cda39fffff,Denver,-0.11645778,0.18417196,0.26825497,0.11482916,-0.24403913,-0.21375665,-0.14906968,0.039203323,0.12420541,-0.23438905,0.25548333,0.1342733,-0.04722,0.070140705,0.037125055,-0.2149665,-0.071687296,-0.07225506,-0.06385156,-0.028927764,-0.061657533,-0.093965,-0.03590606,-0.38089672,0.1384916,0.22171961,0.06193709,-0.13055018,0.18658498,-0.17871885,0.3034421,0.32807726
88268cda3bfffff,Denver,0.09498938,-0.022747109,-0.05261126,0.043895386,0.103183776,0.0013483777,0.04947963,0.111278646,-0.35400194,0.093920805,-0.14142697,0.16492796,0.32642612,-0.20851405,0.40508354,0.24971169,-0.086445175,-0.2653094,-0.10373903,0.1142575,0.17645997,0.14404465,-0.2678594,0.015460651,-0.107462116,0.20982821,0.15609178,-0.039654184,-0.29294357,-0.028185608,0.04853515,-0.08019173
88268cda3dfffff,Denver,0.10786585,-0.04113074,-0.08958744,-0.16562496,0.098664865,-0.059431497,0.18068807,0.15089917,-0.24354371,0.14635849,-0.1648868,0.23834954,0.38809612,-0.16982162,0.31634527,0.23858194,0.062132265,-0.16253993,-0.09452588,0.1293499,0.08042006,0.037337925,-0.20986958,0.027185116,-0.14040211,-0.057016928,0.25972894,0.17619671,-0.34352577,0.0013186209,-0.13247083,-0.12539354
88268cda43fffff,Denver,-0.04739399,0.22925253,0.09699399,-0.061002646,0.14538534,-0.07298437,0.036372438,0.22960426,0.24495818,-0.23651989,0.05296855,0.048565894,-0.2714319,0.22720474,-0.22288312,-0.11367176,0.064357325,0.025483008,0.04672694,0.07308228,-0.08668254,-0.15315871,-0.0424672,-0.14324377,-0.22162524,-0.16379118,0.06999782,0.22359034,0.47747663,0.085574985,-0.26895887,-0.19612372
88268cda47fffff,Denver,0.20051578,0.02664155,-0.234653,0.06481816,0.3318792,0.14659226,-0.053622127,0.26731867,-0.0042209416,-0.18145175,-0.22013697,0.15959322,0.0922633,0.015251715,0.05349308,0.0802774,-0.026487067,-0.08864333,0.099476576,0.14322959,0.0479204,0.068920195,-0.22893102,-0.13683598,-0.16455114,0.20060283,0.058661178,-0.2165349,-0.05098053,0.03443684,-0.15645422,-0.55305445
88268cda51fffff,Denver,-0.06611984,0.12772503,0.09599723,-0.049835835,0.09673972,-0.08745195,-0.027096936,0.21702081,0.26074708,-0.1956612,-0.035526518,0.0227767,-0.21072273,0.09600164,-0.30554223,-0.02359169,0.09416876,0.13497551,0.00048791541,0.022656161,-0.044514574,-0.07742464,-0.03419729,-0.14103927,-0.2444725,-0.18952,0.042650916,0.19913483,0.53588146,0.17059737,-0.30936247,-0.20351207
88268cda53fffff,Denver,-0.026577897,0.18890946,0.18807782,0.1578138,-0.23392934,-0.15822554,-0.16404423,-0.04590238,0.055697355,-0.17002891,0.2888039,0.071780786,-0.08763873,0.19832614,0.10659434,-0.22670533,-0.12047333,-0.08385046,0.03591864,-0.042987507,-0.087260015,-0.0804504,0.021810826,-0.26333806,0.19516253,0.27196863,-0.04854295,-0.23182456,0.10037598,-0.15531367,0.3834595,0.32591957
88268cda55fffff,Denver,-0.0011990139,0.28694135,0.05648129,-0.05652443,0.21562675,-0.02868507,0.012826059,0.1704194,0.16193365,-0.108317606,0.10052443,-0.00020956427,-0.33867538,0.30140153,-0.1258454,-0.041605476,-0.011687738,-0.1530827,0.028989436,0.1572397,0.011088394,-0.18958105,0.05667715,0.012153942,-0.24283248,-0.1340983,0.10295692,0.2768974,0.4155617,0.18652451,-0.29181862,-0.13475108
88268cda57fffff,Denver,0.01931503,0.28363562,0.020955551,-0.0418774,0.2057557,-0.032714993,0.025423246,0.1621105,0.19521591,-0.06263001,0.04477148,-0.023270419,-0.3237952,0.25723907,-0.15379445,-0.016139554,-0.03513119,-0.14640296,-0.033633444,0.19475198,0.07248369,-0.18656398,0.097253,0.020554544,-0.25417712,-0.17104736,0.15662935,0.30251798,0.3724914,0.207,-0.29168603,-0.13742615
88268cda59fffff,Denver,-0.110611215,0.092266195,0.10170516,-0.08388086,0.050255746,-0.078452535,-0.05926577,0.23006354,0.29459676,-0.23315547,-0.10289414,0.05204231,-0.19761135,0.0026265169,-0.3501215,-0.023116834,0.1310298,0.14676294,-0.024514964,0.0038420167,-0.05041438,-0.10434252,-0.07220807,-0.19671284,-0.23111923,-0.17773362,0.08122378,0.250627,0.4804498,0.100729175,-0.25071236,-0.15879168
88268cda5bfffff,Denver,-0.10550457,0.13298665,0.10986997,-0.09361387,0.103198685,-0.06998783,-0.025936062,0.23912387,0.23679912,-0.21201149,-0.05085533,0.04255887,-0.21009104,0.05825842,-0.29815286,-0.016249495,0.11396008,0.0875348,-0.009908932,0.009660323,-0.05702128,-0.11541898,-0.10218355,-0.16643624,-0.22892696,-0.17259824,0.069153376,0.25653467,0.5021228,0.14652875,-0.3061094,-0.19796033
88268cda5dfffff,Denver,-0.10962697,0.09149626,0.097991824,-0.08383233,0.04669495,-0.07767327,-0.06159825,0.22784796,0.29615846,-0.23016746,-0.10592211,0.050182644,-0.19590165,0.0024276725,-0.35323235,-0.021456435,0.12986396,0.1499526,-0.023387816,0.0045636464,-0.048906494,-0.10197076,-0.070551835,-0.19563632,-0.2307215,-0.17881031,0.07904895,0.24904543,0.4818527,0.103926934,-0.24957079,-0.16220513
88268cda61fffff,Denver,-0.05648114,0.16447033,0.065335706,-0.096282355,0.07679623,-0.08632326,-0.08294249,0.21265355,0.2812449,-0.23720324,-0.036940813,0.055925447,-0.23354727,0.14110193,-0.29746416,-0.06802147,0.12660226,0.113057986,0.04562311,0.07022568,-0.085505225,-0.14987281,-0.056627598,-0.14454822,-0.2617732,-0.14703773,0.0036294532,0.21000656,0.49369726,0.09522671,-0.2590986,-0.19862558
88268cda63fffff,Denver,-0.004668582,0.13287099,0.22722974,0.28359556,-0.27294853,-0.19114548,-0.16220154,0.03551557,0.016282896,-0.17627102,0.21268746,-0.012111406,-0.010711871,0.050204523,0.06966524,-0.09494549,-0.22268142,0.04105266,-0.02567852,-0.026201159,0.034353938,0.09081385,0.0023355037,-0.24870764,0.13023137,0.24365957,-0.06569083,-0.34525394,0.2517809,-0.057545636,0.40730008,0.24916352
88268cda65fffff,Denver,-0.10973584,0.09369897,0.10801306,-0.07964465,0.05801397,-0.08029484,-0.060451437,0.23191611,0.29226553,-0.23963806,-0.09182709,0.051771875,-0.2062,0.0084055215,-0.34420064,-0.02912556,0.13188075,0.14159787,-0.0257104,0.002698337,-0.053503476,-0.10998622,-0.070636,-0.19158792,-0.2324428,-0.17129473,0.0774248,0.2478999,0.48545632,0.098278396,-0.25194758,-0.1538057
88268cda67fffff,Denver,-0.0956231,0.11545535,0.10575351,-0.07619175,0.065365314,-0.08454934,-0.04374773,0.22347526,0.296927,-0.22965884,-0.07807313,0.050289113,-0.22832215,0.035057724,-0.34097263,-0.03266096,0.10190156,0.120589025,-0.03677214,0.0020628907,-0.04158577,-0.116914935,-0.041311648,-0.17360757,-0.23724589,-0.17378218,0.07534892,0.25166723,0.50365996,0.10478277,-0.24864364,-0.1467509
88268cda6bfffff,Denver,-0.042485535,0.22856727,0.06746906,-0.085378185,0.13328268,-0.07621948,-0.013446589,0.2338981,0.254334,-0.24101223,0.016170174,0.067431085,-0.27280518,0.22720686,-0.22523141,-0.10377893,0.0832967,0.017838497,0.06987815,0.10232769,-0.09836557,-0.17519131,-0.065575436,-0.15801606,-0.2510433,-0.1345247,0.06539266,0.23796768,0.44524768,0.05949239,-0.24933031,-0.20566808
88268cda81fffff,Denver,-0.18311498,-0.0355112,0.24827638,-0.15785703,-0.14454374,-0.10269484,0.1728517,-0.2531548,0.14814767,0.16029978,0.2564157,-0.22668976,-0.15290186,0.029716546,-0.13968794,-0.10961004,0.08167664,0.065960325,-0.09010755,-0.2763256,-0.06958562,0.050538693,0.30878755,0.16275701,0.21851605,-0.22665443,-0.12047294,0.09499013,0.18127851,-0.044525947,-0.011127215,0.38770342
88268cda83fffff,Denver,-0.04819435,0.15033467,-0.03624241,-0.02403847,0.062097322,-0.048718024,-0.022124158,0.10168429,0.38599724,-0.13435644,0.02821824,0.033168014,-0.13895558,0.056724668,-0.29033336,-0.17848934,0.022468999,0.025226066,-0.075908035,0.14664638,0.09891984,-0.21357457,0.23557423,-0.18187176,-0.12470456,-0.25259063,0.18687652,0.2719714,0.3789281,0.09817294,-0.32848772,-0.16356374
88268cda85fffff,Denver,-0.1727569,-0.23971178,0.19492735,-0.29953587,-0.043120176,-0.10382652,0.27104145,-0.11430943,-0.030131087,0.2242381,0.21228988,-0.07175889,0.07597074,-0.09606801,-0.058077924,-0.006661012,0.1835532,0.051246054,-0.0840068,-0.21673422,-0.050762907,-0.092674814,0.1697094,0.21386643,0.122096844,-0.339416,0.036338575,0.3312982,0.093213,0.11422942,-0.29012564,0.20694534
88268cda87fffff,Denver,-0.15191814,-0.2675922,0.11478919,-0.3319229,0.02136812,-0.05483714,0.26755652,-0.09228469,-0.14676498,0.26244345,0.105591364,-0.032923166,0.10887105,-0.13881308,-0.011152255,0.09546833,0.18559504,-0.02666998,-0.062727906,-0.17142503,-0.03676389,-0.1288492,0.035432875,0.2617655,0.03593572,-0.30087075,0.06782663,0.39529866,0.008519824,0.10676701,-0.3387282,0.1424621
88268cda89fffff,Denver,-0.14366154,-0.020355929,0.15722236,0.27591187,-0.08694584,0.07225878,-0.0958625,-0.0016880289,-0.31615764,-0.21864347,0.20903397,0.009859423,0.19335873,-0.08799427,0.207401,0.056739397,-0.099210896,0.000969404,0.1485043,-0.1917707,0.008666045,0.18117633,-0.24006636,-0.19422142,0.20314503,0.3010246,-0.15905352,-0.3647108,0.2419024,-0.03591771,0.16098438,-0.019069392
88268cda8bfffff,Denver,-0.12902448,0.034043796,0.095456645,0.28426063,-0.1217814,0.10178982,-0.12963377,-0.08690902,-0.30424798,-0.15646744,0.2641546,0.006644922,0.09873096,-0.0062281936,0.23073387,-0.010440708,-0.17767496,-0.08691956,0.17666982,-0.14790799,0.02482914,0.09471677,-0.13709274,-0.18785554,0.25039628,0.35582465,-0.12054313,-0.3476198,0.16066405,-0.108610034,0.26576138,0.06261998
88268cda8dfffff,Denver,-0.16620018,0.15466486,0.17717609,0.108839504,-0.046527423,0.09129296,0.14120154,-0.22141308,0.14217609,-0.0051898398,0.23728725,-0.2604364,-0.24685867,0.1801107,-0.1486342,-0.037164036,-0.013770525,0.077759445,-0.009848687,-0.4051627,-0.1444454,0.20344466,0.25389582,-0.032520574,0.24960215,0.001126687,-0.18175882,-0.15301512,0.24860314,-0.1541471,0.10992455,0.22330905
88268cda91fffff,Denver,-0.043439712,0.115402855,0.05895742,-0.11665186,0.09129524,-0.087147675,-0.068469234,0.20262742,0.28369832,-0.22273411,-0.034272213,0.0835083,-0.203547,0.14389238,-0.28037614,-0.0903569,0.16134948,0.07310111,0.04446952,0.038025476,-0.10731026,-0.17479865,-0.050879367,-0.14395179,-0.23768875,-0.1707417,0.057527114,0.25955722,0.46728516,0.10067769,-0.30291662,-0.20523505
88268cda93fffff,Denver,-0.03313357,0.09536489,0.041246247,-0.1364042,0.11558254,-0.06379714,-0.0015907531,0.14060514,0.30472228,-0.20535184,0.04173706,0.055577133,-0.17625876,0.16983844,-0.25158536,-0.15210818,0.16182743,0.05410056,0.07561777,0.016783586,-0.077155426,-0.18254672,0.067425475,-0.12251185,-0.18131015,-0.23616971,0.080243975,0.24756005,0.4608001,0.09712001,-0.36555144,-0.20094936
88268cda95fffff,Denver,0.13644744,-0.18243872,-0.1260833,0.10142462,0.12777041,0.007982562,-0.1440773,0.061898842,-0.23198694,0.08263713,-0.2195516,0.058453057,0.24135326,-0.3379789,0.27822477,0.1387097,-0.021393804,-0.14854772,-0.17288801,0.24015245,0.24709933,0.102863096,-0.15797767,0.15411134,-0.13647117,0.19415252,0.07451323,-0.11720167,-0.4296464,0.053105924,0.043747187,-0.064549096
88268cda97fffff,Denver,-0.05098658,0.20233327,0.057071563,-0.10246716,0.104314886,-0.076119505,-0.015646487,0.18306717,0.27085155,-0.15784243,0.0093102865,0.0452865,-0.27792844,0.22047693,-0.25691065,-0.070276394,0.078192905,0.03349641,0.06256294,0.056482613,-0.09451721,-0.16351749,-0.002764543,-0.0914955,-0.25824884,-0.18047121,0.06264023,0.25489476,0.48628736,0.11478214,-0.29984426,-0.17016684
88268cda99fffff,Denver,-0.10191303,-0.00010618347,0.17942642,0.15931796,-0.28472713,-0.17001568,-0.33563516,-0.026554616,0.2676033,-0.25496778,0.14862974,-0.012864202,-0.044495307,-0.059625015,-0.17852685,-0.27202806,-0.0066950154,0.22782685,-0.021680472,0.017934347,-0.03445891,-0.022663869,0.053216577,-0.2788108,0.13054658,0.14276613,-0.13362122,-0.30575392,0.21399653,-0.074286155,0.26321584,0.18453719
88268cda9bfffff,Denver,-0.045452826,0.1681196,0.011755278,-0.088064075,0.09304926,-0.09601902,-0.059525117,0.19521056,0.32654506,-0.13570839,-0.06598384,0.0300178,-0.22583394,0.1158648,-0.2990926,-0.056423362,0.07428496,0.02021917,-0.061481807,0.16136354,0.009785591,-0.19370468,0.036723673,-0.12122085,-0.24663392,-0.21027479,0.1674607,0.325543,0.38313547,0.14519866,-0.29558665,-0.1765262
88268cda9dfffff,Denver,-0.022572106,0.12908052,-0.032341663,0.0012903602,-0.010302488,-0.014910204,-0.031393744,0.088750444,0.3185956,-0.100446925,-0.016003061,-0.03293601,-0.124002226,0.113113604,-0.33513466,-0.09320317,-0.010723582,0.17323382,0.07473066,0.061358377,0.039185345,-0.09791147,0.19379525,-0.10683524,-0.16404413,-0.2749117,0.046793964,0.17099212,0.52184606,0.17967504,-0.32881892,-0.25352174
88268cdaa1fffff,Denver,0.025326287,-0.32134125,0.013694613,-0.14805645,0.23166654,-0.019363718,0.09057602,0.10706836,-0.28729686,0.08336819,-0.16242744,0.121830635,0.22886632,-0.3015644,0.20138972,0.18220843,0.1756106,-0.094660506,-0.13998854,0.044284314,0.08148096,-0.02476893,-0.23841514,0.21474667,-0.15345028,-0.042414628,0.121890515,0.18385524,-0.34298545,0.12918627,-0.2630608,-0.058147676
88268cdaa3fffff,Denver,-0.017840808,0.029067557,0.07219629,0.2501889,-0.28551292,-0.063221745,-0.23408473,-0.12706384,-0.018950928,-0.13204554,0.23390327,-0.01446927,0.018689364,0.19376247,0.020627411,-0.17178987,-0.13639085,0.195451,0.23260142,-0.024683183,-0.023349341,0.121336326,0.06924407,-0.087255865,0.20650403,0.17142384,-0.22805169,-0.4437135,0.23223528,0.04302393,0.33046415,0.09447969
88268cdaa5fffff,Denver,-0.11302008,0.20023653,0.09636989,-0.08374728,0.12712845,-0.073265254,0.025791256,0.21502031,0.21147549,-0.16383846,0.006666351,0.043611687,-0.24641871,0.16953085,-0.25222087,-0.004248682,0.05404166,-0.0014346249,-0.004236297,0.052957702,-0.07576778,-0.1631928,-0.057428043,-0.11636664,-0.23557712,-0.19217929,0.122835614,0.317326,0.4789693,0.12783515,-0.3210326,-0.15430123
88268cdaa7fffff,Denver,-0.17353114,0.14614925,-0.049618132,0.031873398,0.011497128,0.127692,0.17891376,-0.35070136,0.050521597,-0.0074319257,0.05526578,-0.06606564,-0.23949672,0.22445653,-0.077592924,0.06877457,-0.07981224,-0.117199354,0.062057793,-0.37574324,-0.05110232,0.16237372,0.059615705,-0.1827328,0.13912144,0.14079946,-0.0010542256,-0.16219735,0.15333708,-0.5208163,0.16066834,0.16723445
88268cdaa9fffff,Denver,-0.20483066,0.12735377,0.159145,-0.012604962,-0.089266315,0.028224519,0.17016976,-0.29034394,0.08336235,0.0020386486,0.23414694,-0.124111414,-0.25904778,0.2037326,-0.10560344,-0.057449788,-0.012069723,-0.056610975,0.0007767888,-0.41292378,-0.14730398,0.07059771,0.13316528,-0.115630545,0.24514954,0.044869483,-0.09216671,-0.05087438,0.21447015,-0.32715982,0.15693615,0.33402458
88268cdaabfffff,Denver,-0.01788981,0.11599685,-0.024154002,-0.1560359,0.1630873,-0.036620628,-0.0023243444,0.13032506,0.2616117,-0.16326296,-0.04047645,0.055332243,-0.19212545,0.17845011,-0.23411006,-0.066335365,0.1692721,-0.0012059126,0.06459672,0.09228688,-0.044767722,-0.1932065,0.029631471,-0.047961123,-0.24230653,-0.2605215,0.123201646,0.32646665,0.36237,0.117798775,-0.39133584,-0.24098715
88268cdaadfffff,Denver,0.060679518,-0.24750006,-0.06566791,-0.0032787586,0.19361377,0.03838735,0.048929576,0.0973552,-0.3717251,0.036692567,-0.23174335,0.10729136,0.3107947,-0.3017069,0.262131,0.26033282,0.10696213,-0.10336463,-0.0921111,0.05163154,0.11787502,0.096061096,-0.32737604,0.14089258,-0.13944387,0.08490515,0.08117115,0.015910681,-0.3003611,0.080983944,-0.13410564,-0.13921122
88268cdab1fffff,Denver,0.10944992,-0.22144863,-0.10608395,0.013062277,0.17663513,-0.017660974,-0.05349872,0.09509007,-0.22389121,0.12795629,-0.23169215,0.07259234,0.2653602,-0.34142163,0.24238351,0.18723421,0.026616216,-0.13571416,-0.19195525,0.22605339,0.23157199,0.06574362,-0.14424446,0.20221609,-0.17594457,0.05791548,0.14358109,0.038877126,-0.40181482,0.1042875,-0.12245174,-0.08611725
88268cdab3fffff,Denver,-0.06535915,0.103144415,0.04360028,-0.12523466,0.09636109,-0.09012788,-0.04316714,0.1926352,0.34196612,-0.1838885,-0.05121777,0.059906524,-0.18841809,0.060983654,-0.3016617,-0.102565564,0.15132757,0.040537722,-0.05105752,0.07243932,-0.045544118,-0.19675922,0.024393452,-0.16705078,-0.21470118,-0.20774636,0.14836359,0.32203126,0.39790636,0.079511166,-0.320535,-0.17136051
88268cdab5fffff,Denver,-0.12176679,-0.30434993,0.12774837,-0.32858986,0.10261369,-0.09294135,0.18213658,0.10704796,-0.1884923,0.04941712,-0.012959812,0.11585902,0.10727575,-0.13294722,-0.000449998,0.07621524,0.3042658,0.010080206,-0.038255587,-0.089672156,-0.1642957,-0.20781152,-0.23750116,0.14234398,-0.030930145,-0.23273507,0.12065107,0.42010635,-0.15741298,0.105229534,-0.28756902,0.06442246
88268cdab7fffff,Denver,-0.034395598,0.12761036,-0.017778026,-0.06681009,0.13180164,-0.063257754,0.020817958,0.120569,0.30989498,-0.12191311,0.01840198,-0.017082738,-0.17806345,0.1490594,-0.26527,-0.10737807,0.08860538,-0.0019455684,-0.06637143,0.11389788,0.03181534,-0.21804331,0.1419234,-0.04418182,-0.16138168,-0.27815887,0.17398486,0.3263778,0.3950844,0.16395183,-0.3714836,-0.19233878
88268cdab9fffff,Denver,-0.03297182,-0.29637915,-0.08874532,-0.17862648,0.012496488,0.002121181,0.1798648,-0.095803015,-0.22281466,0.3218275,-0.11131791,-0.018152818,0.31390837,-0.29553875,0.061046556,0.2359183,0.13385628,-0.01688873,-0.14113605,-0.02378672,0.1167839,-0.06648301,-0.03312816,0.23858657,0.017539574,-0.23423702,0.14551009,0.3233058,-0.15633221,0.14315711,-0.27843556,-0.017052094
88268cdabbfffff,Denver,-0.23659138,0.043702185,0.23795581,0.01995019,-0.116716824,-0.13078123,-0.19645995,0.1321573,0.2781878,-0.36710063,0.15919802,0.12247367,-0.10417046,-0.07139879,-0.22177939,-0.28681853,0.08188141,0.062485486,-0.08124825,-0.02245843,-0.070104815,-0.25220096,-0.059800744,-0.4085256,0.088651404,0.045467082,0.07612695,0.077544,0.32334122,-0.08123131,0.007991229,0.09358993
88268cdabdfffff,Denver,-0.12610511,-0.13066252,0.14415136,-0.36568028,-0.09369268,-0.17152703,0.24608585,-0.09202448,0.003148849,0.32269448,0.14172986,0.017897975,0.07008219,-0.09087193,-0.0012049287,0.02298905,0.12026729,-0.07999991,-0.17610045,-0.08015484,-0.036468264,-0.16978043,0.13795708,0.18349731,0.042351857,-0.2928008,0.143481,0.43803805,-0.070375666,0.0110836355,-0.19430178,0.28821886
88268cdac1fffff,Denver,-0.23797683,0.044393428,0.29036602,-0.05112829,0.06273548,-0.12131235,-0.058325157,0.15536323,0.21220455,-0.4016901,0.2043602,0.18610273,-0.14586878,-0.033802826,-0.13926558,-0.2554375,0.14692856,-0.021792207,-0.05276618,-0.066986345,-0.08214014,-0.24650268,-0.07936406,-0.35886413,-0.003567327,-0.034145553,0.11856606,0.15250057,0.31483993,-0.076119,-0.18353662,0.09699045
88268cdac3fffff,Denver,-0.048862945,0.1109375,0.0016528887,-0.08689335,0.082531795,-0.08575521,-0.043640614,0.15305209,0.3865152,-0.18196514,-0.05839789,0.045091134,-0.16741168,0.035846904,-0.33140838,-0.13044095,0.12741032,0.06835447,-0.088666536,0.12256826,0.017886842,-0.19358163,0.10340108,-0.18821342,-0.19749604,-0.23654494,0.15466404,0.28914332,0.36392894,0.07233974,-0.31295365,-0.16837338
88268cdac5fffff,Denver,-0.055639606,0.045970283,0.15390572,0.19446567,-0.22413506,-0.15855269,-0.2175922,-0.020243559,0.33314055,-0.28024858,0.22764866,0.009992674,-0.0066428743,-0.03729337,-0.16259603,-0.3649352,-0.02634355,0.14895712,-0.11918726,0.040601928,0.09412927,-0.12800215,0.22664355,-0.3214304,0.1896615,0.04568739,0.010532122,-0.20886175,0.23982799,-0.011661845,0.1569984,0.15779343
88268cdac7fffff,Denver,-0.20562495,0.13266975,0.23319022,-0.041049704,-0.114419125,0.013255014,0.17968749,-0.2726166,0.06513453,0.0805586,0.26612073,-0.21645962,-0.24397372,0.15626779,-0.09216695,-0.05852433,-0.0083102565,-0.04467394,-0.012311985,-0.37283137,-0.13792087,0.08536216,0.21269579,0.031629562,0.251119,-0.048596393,-0.13132137,0.020087108,0.21421796,-0.19854617,0.10254952,0.38372374
88268cdac9fffff,Denver,-0.026282454,0.16593608,-0.0066230576,-0.16536534,0.19410597,-0.044286147,0.040857926,0.10390207,0.22646365,-0.13640496,0.037887357,0.05146821,-0.22442928,0.25246713,-0.16350268,-0.078459054,0.13239954,-0.088107675,0.07901884,0.092372075,-0.045206826,-0.21449727,0.054571368,0.0049197134,-0.21883789,-0.27056295,0.14836328,0.33907455,0.3386552,0.12112541,-0.39900994,-0.18313551
